"2025 rates listed are subject to change until final on February 1, 2026",,,,,,,,,
CountyName,LocalUnitName,RevShareCode,City,VillageName,SchoolName,SchoolCode,TotalRate,HomesteadRate,NonHomesteadRate
Saint Clair,Columbus,741080,0,,EAST CHINA TWP SCHOOL DIST,74050,23.5871,23.5871,41.5871
Saint Clair,Columbus,741080,0,,MARYSVILLE PUBLIC SCH DIST,74100,29.3470,29.3470,47.3470
Saint Clair,Columbus,741080,0,,MEMPHIS COMMUNITY SCHOOLS,74120,26.8856,26.8856,44.8856
Saint Clair,Cottrellville,741090,0,,EAST CHINA TWP SCHOOL DIST,74050,23.5254,26.0254,44.0254
Saint Clair,East China,741100,0,,EAST CHINA TWP SCHOOL DIST,74050,27.2762,27.2762,45.2762
Saint Clair,Emmett,741110,0,,CAPAC COMMUNITY SCH DISTRICT,74040,27.0655,27.0655,44.2710
Saint Clair,Emmett,741110,0,,YALE PUBLIC SCHOOLS,74130,28.1601,28.1601,46.1601
Saint Clair,Emmett,741110,0,EMMETT,YALE PUBLIC SCHOOLS,74130,35.1601,35.1601,53.1601
Saint Clair,Fort Gratiot,741120,0,,PORT HURON AREA SCHOOL DIST,74010,28.1448,31.8036,49.8036
Saint Clair,Grant,741130,0,,PORT HURON AREA SCHOOL DIST,74010,28.8091,28.8091,46.8091
Saint Clair,Grant,741130,0,,YALE PUBLIC SCHOOLS,74130,30.1899,30.1899,48.1899
Saint Clair,Grant,741130,0,,CROSWELL LEXINGTON COMM SD,76080,25.7171,25.7171,43.7171
Saint Clair,Greenwood,741140,0,,YALE PUBLIC SCHOOLS,74130,28.4787,28.4787,46.4787
Saint Clair,Greenwood,741140,0,,CROSWELL LEXINGTON COMM SD,76080,24.0059,24.0059,42.0059
Saint Clair,Ira,741150,0,,ANCHOR BAY SCHOOL DISTRICT,50040,36.3564,36.3564,54.3564
Saint Clair,Ira,741150,0,,ALGONAC COMMUNITY SCH DIST,74030,29.4523,29.4523,47.4523
Saint Clair,Ira,741150,0,,EAST CHINA TWP SCHOOL DIST,74050,27.5526,27.5526,45.5526
Saint Clair,Kenockee,741160,0,,PORT HURON AREA SCHOOL DIST,74010,26.8076,26.8076,44.8076
Saint Clair,Kenockee,741160,0,,MEMPHIS COMMUNITY SCHOOLS,74120,28.8323,28.8323,46.8323
Saint Clair,Kenockee,741160,0,,YALE PUBLIC SCHOOLS,74130,28.1884,28.1884,46.1884
Saint Clair,Kimball,741170,0,,PORT HURON AREA SCHOOL DIST,74010,26.3624,26.3624,44.3624
Saint Clair,Kimball,741170,0,,MARYSVILLE PUBLIC SCH DIST,74100,30.8485,30.8485,48.8485
Saint Clair,Kimball,741170,0,,MEMPHIS COMMUNITY SCHOOLS,74120,28.3871,28.3871,46.3871
Saint Clair,Lynn,741180,0,,CAPAC COMMUNITY SCH DISTRICT,74040,26.1853,26.1853,43.3908
Saint Clair,Lynn,741180,0,,YALE PUBLIC SCHOOLS,74130,27.2799,27.2799,45.2799
Saint Clair,Lynn,741180,0,,BROWN CITY COMM SCHOOL DIST,76060,25.2617,25.2617,43.2617
Saint Clair,Mussey,741190,0,,CAPAC COMMUNITY SCH DISTRICT,74040,27.1917,27.1917,44.3972
Saint Clair,Mussey,741190,0,CAPAC,CAPAC COMMUNITY SCH DISTRICT,74040,42.2881,42.2881,59.4936
Saint Clair,Port Huron,741200,0,,PORT HURON AREA SCHOOL DIST,74010,30.9408,34.8568,52.8568
Saint Clair,Riley,741210,0,,ARMADA AREA SCHOOLS,50050,30.1746,30.4746,48.4746
Saint Clair,Riley,741210,0,,CAPAC COMMUNITY SCH DISTRICT,74040,25.0808,25.3808,42.5863
Saint Clair,Riley,741210,0,,MEMPHIS COMMUNITY SCHOOLS,74120,26.8193,27.1193,45.1193
Saint Clair,Riley,741210,0,,YALE PUBLIC SCHOOLS,74130,26.1754,26.4754,44.4754
Saint Clair,Saint Clair,741220,0,,EAST CHINA TWP SCHOOL DIST,74050,23.5755,23.5755,41.5755
Saint Clair,Saint Clair,741220,0,,MARYSVILLE PUBLIC SCH DIST,74100,29.3354,29.3354,47.3354
Saint Clair,Wales,741230,0,,PORT HURON AREA SCHOOL DIST,74010,25.6574,25.6574,43.6574
Saint Clair,Wales,741230,0,,MARYSVILLE PUBLIC SCH DIST,74100,30.1435,30.1435,48.1435
Saint Clair,Wales,741230,0,,MEMPHIS COMMUNITY SCHOOLS,74120,27.6821,27.6821,45.6821
Saint Clair,Wales,741230,0,,YALE PUBLIC SCHOOLS,74130,27.0382,27.0382,45.0382
Saint Clair,Algonac,742010,1,,ALGONAC COMMUNITY SCH DIST,74030,37.2823,38.2823,56.2823
Saint Clair,Marine City,742020,1,,EAST CHINA TWP SCHOOL DIST,74050,38.1132,38.1132,56.1132
Saint Clair,Marysville,742030,1,,EAST CHINA TWP SCHOOL DIST,74050,39.9654,39.9654,57.9654
Saint Clair,Marysville,742030,1,,MARYSVILLE PUBLIC SCH DIST,74100,45.7253,45.7253,63.7253
Saint Clair,Memphis,742040,1,,MEMPHIS COMMUNITY SCHOOLS,74120,44.2314,44.2314,62.2314
Saint Clair,Port Huron,742060,1,,PORT HURON AREA SCHOOL DIST,74010,41.3099,41.3099,59.3099
Saint Clair,Richmond,742065,1,,RICHMOND COMMUNITY SCHOOLS,50180,43.6631,43.6631,61.5875
Saint Clair,St. Clair,742070,1,,EAST CHINA TWP SCHOOL DIST,74050,38.9814,38.9814,56.9814
Saint Clair,Yale,742080,1,,YALE PUBLIC SCHOOLS,74130,46.6898,46.6898,64.6898
Saint Joseph,Burr Oak,751010,0,,BRONSON COMMUNITY SCH DIST,12020,24.6413,24.6413,42.3677
Saint Joseph,Burr Oak,751010,0,,STURGIS PUBLIC SCHOOLS,75010,29.9466,29.9466,47.3559
Saint Joseph,Burr Oak,751010,0,,BURR OAK COMM SCHOOL DIST,75020,24.1521,24.1521,42.1521
Saint Joseph,Burr Oak,751010,0,BURR OAK,BURR OAK COMM SCHOOL DIST,75020,38.7553,48.7552,66.7552
Saint Joseph,Burr Oak,751010,0,,COLON COMMUNITY SCHOOL DIST,75040,26.3229,26.3229,44.3229
Saint Joseph,Burr Oak,751010,0,,NOTTAWA COMMUNITY SCHOOL,75100,22.6749,22.6749,40.6749
Saint Joseph,Colon,751020,0,,BURR OAK COMM SCHOOL DIST,75020,25.0197,26.5901,44.5901
Saint Joseph,Colon,751020,0,,COLON COMMUNITY SCHOOL DIST,75040,27.1905,28.7609,46.7609
Saint Joseph,Colon,751020,0,COLON,COLON COMMUNITY SCHOOL DIST,75040,37.7608,40.9804,58.9804
Saint Joseph,Colon,751020,0,,MENDON COMMUNITY SCHOOL DIST,75060,30.1199,31.6903,49.6903
Saint Joseph,Colon,751020,0,,NOTTAWA COMMUNITY SCHOOL,75100,23.5425,25.1129,43.1129
Saint Joseph,Constantine,751030,0,,CONSTANTINE PUBLIC SCH DIST,75050,26.7853,27.5353,45.5353
Saint Joseph,Constantine,751030,0,CONSTANTINE,CONSTANTINE PUBLIC SCH DIST,75050,38.5353,42.0353,60.0353
Saint Joseph,Constantine,751030,0,,WHITE PIGEON COMM SCH DIST,75070,26.0207,26.7707,44.7707
Saint Joseph,Constantine,751030,0,,THREE RIVERS COMMUNITY SCHS.,75080,27.1353,27.8853,45.8853
Saint Joseph,Fabius,751040,0,,CONSTANTINE PUBLIC SCH DIST,75050,24.9319,24.9319,42.9319
Saint Joseph,Fabius,751040,0,,THREE RIVERS COMMUNITY SCHS.,75080,25.2819,25.2819,43.2819
Saint Joseph,Fawn River,751050,0,,STURGIS PUBLIC SCHOOLS,75010,30.1419,32.1419,49.5512
Saint Joseph,Florence,751060,0,,CENTREVILLE PUBLIC SCHOOLS,75030,28.2865,28.2865,46.2865
Saint Joseph,Florence,751060,0,,CONSTANTINE PUBLIC SCH DIST,75050,25.8365,25.8365,43.8365
Saint Joseph,Florence,751060,0,,WHITE PIGEON COMM SCH DIST,75070,25.0719,25.0719,43.0719
Saint Joseph,Florence,751060,0,,THREE RIVERS COMMUNITY SCHS.,75080,26.1865,26.1865,44.1865
Saint Joseph,Flowerfield,751070,0,,MARCELLUS COMMUNITY SCHOOLS,14050,22.4481,22.4481,40.4481
Saint Joseph,Flowerfield,751070,0,,THREE RIVERS COMMUNITY SCHS.,75080,27.1145,27.1145,45.1145
Saint Joseph,Leonidas,751080,0,,ATHENS AREA SCHOOLS,13050,29.5850,29.5850,47.5850
Saint Joseph,Leonidas,751080,0,,VICKSBURG COMMUNITY SCHOOLS,39170,33.1032,33.1032,51.1032
Saint Joseph,Leonidas,751080,0,,COLON COMMUNITY SCHOOL DIST,75040,28.4490,28.4490,46.4490
Saint Joseph,Leonidas,751080,0,,MENDON COMMUNITY SCHOOL DIST,75060,31.3784,31.3784,49.3784
Saint Joseph,Lockport,751090,0,,CENTREVILLE PUBLIC SCHOOLS,75030,29.6290,29.6290,47.6290
Saint Joseph,Lockport,751090,0,CENTREVILLE,CENTREVILLE PUBLIC SCHOOLS,75030,43.5009,43.5009,61.5009
Saint Joseph,Lockport,751090,0,,MENDON COMMUNITY SCHOOL DIST,75060,30.6290,30.6290,48.6290
Saint Joseph,Lockport,751090,0,,THREE RIVERS COMMUNITY SCHS.,75080,27.5290,27.5290,45.5290
Saint Joseph,Mendon,751100,0,,VICKSBURG COMMUNITY SCHOOLS,39170,32.0521,34.1621,52.1621
Saint Joseph,Mendon,751100,0,,MENDON COMMUNITY SCHOOL DIST,75060,30.3273,32.4373,50.4373
Saint Joseph,Mendon,751100,0,MENDON,MENDON COMMUNITY SCHOOL DIST,75060,38.8386,40.9486,58.9486
Saint Joseph,Mottville,751110,0,,CONSTANTINE PUBLIC SCH DIST,75050,26.1113,26.3613,44.3613
Saint Joseph,Mottville,751110,0,,WHITE PIGEON COMM SCH DIST,75070,25.3467,25.5967,43.5967
Saint Joseph,Nottawa,751120,0,,CENTREVILLE PUBLIC SCHOOLS,75030,30.7672,30.7672,48.7672
Saint Joseph,Nottawa,751120,0,CENTREVILLE,CENTREVILLE PUBLIC SCHOOLS,75030,44.6391,44.6391,62.6391
Saint Joseph,Nottawa,751120,0,,COLON COMMUNITY SCHOOL DIST,75040,28.8378,28.8378,46.8378
Saint Joseph,Nottawa,751120,0,,MENDON COMMUNITY SCHOOL DIST,75060,31.7672,31.7672,49.7672
Saint Joseph,Nottawa,751120,0,,NOTTAWA COMMUNITY SCHOOL,75100,25.1898,25.1898,43.1898
Saint Joseph,Park,751130,0,,TR-VICKSBURG-MENDON DEBT,39168,31.4595,32.7595,50.7595
Saint Joseph,Park,751130,0,,VICKSBURG COMMUNITY SCHOOLS,39170,31.0595,32.3595,50.3595
Saint Joseph,Park,751130,0,,MENDON COMMUNITY SCHOOL DIST,75060,29.3347,30.6347,48.6347
Saint Joseph,Park,751130,0,,THREE RIVERS COMMUNITY SCHS.,75080,26.2347,27.5347,45.5347
Saint Joseph,Sherman,751140,0,,STURGIS PUBLIC SCHOOLS,75010,30.6419,30.6419,48.0512
Saint Joseph,Sherman,751140,0,,BURR OAK COMM SCHOOL DIST,75020,24.8474,24.8474,42.8474
Saint Joseph,Sherman,751140,0,,CENTREVILLE PUBLIC SCHOOLS,75030,28.9476,28.9476,46.9476
Saint Joseph,Sherman,751140,0,,WHITE PIGEON COMM SCH DIST,75070,25.7330,25.7330,43.7330
Saint Joseph,Sherman,751140,0,,NOTTAWA COMMUNITY SCHOOL,75100,23.3702,23.3702,41.3702
Saint Joseph,Sturgis,751150,0,,STURGIS PUBLIC SCHOOLS,75010,30.1419,30.1419,47.5512
Saint Joseph,White Pigeon,751160,0,,WHITE PIGEON COMM SCH DIST,75070,26.7395,26.7395,44.7395
Saint Joseph,White Pigeon,751160,0,WHITE PIGEON,WHITE PIGEON COMM SCH DIST,75070,36.2651,36.2651,54.2651
Saint Joseph,Sturgis,752010,1,,STURGIS PUBLIC SCHOOLS,75010,44.1886,44.1886,61.5979
Saint Joseph,Three Rivers,752020,1,,THREE RIVERS COMMUNITY SCHS.,75080,44.9066,44.9066,62.9066
Sanilac,Argyle,761010,0,,UBLY COMMUNITY SCHOOLS,32170,26.5357,26.5357,44.5357
Sanilac,Argyle,761010,0,,DECKERVILLE COMM SCHOOL DIST,76090,21.5556,21.5556,39.5556
Sanilac,Argyle,761010,0,,SANDUSKY COMM SCHOOL DIST,76210,26.5657,26.5657,44.5657
Sanilac,Austin,761020,0,,UBLY COMMUNITY SCHOOLS,32170,27.5758,27.5758,45.5758
Sanilac,Bridgehampton,761030,0,,CARSONVILLE-PORT SANILAC S/D,76070,24.7426,24.7426,42.0961
Sanilac,Bridgehampton,761030,0,CARSONVILLE,CARSONVILLE-PORT SANILAC S/D,76070,38.3635,38.3635,55.7170
Sanilac,Bridgehampton,761030,0,,DECKERVILLE COMM SCHOOL DIST,76090,20.6888,20.6888,38.6888
Sanilac,Bridgehampton,761030,0,,SANDUSKY COMM SCHOOL DIST,76210,25.6989,25.6989,43.6989
Sanilac,Buel,761040,0,,CARSONVILLE-PORT SANILAC S/D,76070,23.6719,23.6719,41.0254
Sanilac,Buel,761040,0,,CROSWELL LEXINGTON COMM SD,76080,22.7208,22.7208,40.7208
Sanilac,Buel,761040,0,,PECK COMMUNITY SCHOOL DIST,76180,22.3405,22.3405,40.3405
Sanilac,Buel,761040,0,,SANDUSKY COMM SCHOOL DIST,76210,24.6282,24.6282,42.6282
Sanilac,Custer,761050,0,,DECKERVILLE COMM SCHOOL DIST,76090,20.2613,20.2613,38.2613
Sanilac,Custer,761050,0,,SANDUSKY COMM SCHOOL DIST,76210,25.2714,25.2714,43.2714
Sanilac,Delaware,761060,0,,HARBOR BEACH COMM SCHOOLS,32060,26.4967,26.4967,44.4967
Sanilac,Delaware,761060,0,FORESTVILLE,HARBOR BEACH COMM SCHOOLS,32060,34.9701,34.9701,52.9701
Sanilac,Delaware,761060,0,,UBLY COMMUNITY SCHOOLS,32170,26.5196,26.5196,44.5196
Sanilac,Delaware,761060,0,,DECKERVILLE COMM SCHOOL DIST,76090,21.5395,21.5395,39.5395
Sanilac,Elk,761070,0,,PECK COMMUNITY SCHOOL DIST,76180,22.8295,22.8295,40.8295
Sanilac,Elk,761070,0,PECK,PECK COMMUNITY SCHOOL DIST,76180,36.4642,36.4642,54.4642
Sanilac,Elk,761070,0,,SANDUSKY COMM SCHOOL DIST,76210,24.1471,24.1471,42.1471
Sanilac,Elmer,761080,0,,MARLETTE COMMUNITY SCHOOLS,76140,21.0762,21.0762,39.0762
Sanilac,Elmer,761080,0,,SANDUSKY COMM SCHOOL DIST,76210,25.6463,25.6463,43.6463
Sanilac,Evergreen,761090,0,,CASS CITY PUBLIC SCHOOLS,79030,25.9352,25.9352,43.9352
Sanilac,Flynn,761100,0,,BROWN CITY COMM SCHOOL DIST,76060,26.0209,26.0209,44.0209
Sanilac,Flynn,761100,0,,MARLETTE COMMUNITY SCHOOLS,76140,20.5035,20.5035,38.5035
Sanilac,Flynn,761100,0,,PECK COMMUNITY SCHOOL DIST,76180,22.7859,22.7859,40.7859
Sanilac,Flynn,761100,0,,SANDUSKY COMM SCHOOL DIST,76210,25.0736,25.0736,43.0736
Sanilac,Forester,761110,0,,DECKERVILLE COMM SCHOOL DIST,76090,19.3311,19.3311,37.3311
Sanilac,Fremont,761120,0,,YALE PUBLIC SCHOOLS,74130,27.4103,27.4103,45.4103
Sanilac,Fremont,761120,0,,CROSWELL LEXINGTON COMM SD,76080,23.7188,23.7188,41.7188
Sanilac,Fremont,761120,0,,PECK COMMUNITY SCHOOL DIST,76180,23.3385,23.3385,41.3385
Sanilac,Greenleaf,761130,0,,UBLY COMMUNITY SCHOOLS,32170,25.6175,25.6175,43.6175
Sanilac,Greenleaf,761130,0,,CASS CITY PUBLIC SCHOOLS,79030,23.9298,23.9298,41.9298
Sanilac,Lamotte,761140,0,,MARLETTE COMMUNITY SCHOOLS,76140,22.0052,22.0052,40.0052
Sanilac,Lamotte,761140,0,,SANDUSKY COMM SCHOOL DIST,76210,26.5753,26.5753,44.5753
Sanilac,Lamotte,761140,0,,CASS CITY PUBLIC SCHOOLS,79030,24.8576,24.8576,42.8576
Sanilac,Lexington,761150,0,,CARSONVILLE-PORT SANILAC S/D,76070,24.9704,24.9704,42.3239
Sanilac,Lexington,761150,0,,CROSWELL LEXINGTON COMM SD,76080,24.0193,24.0193,42.0193
Sanilac,Lexington,761150,0,LEXINGTON,CROSWELL LEXINGTON COMM SD,76080,33.6056,33.6056,51.6056
Sanilac,Maple Valley,761160,0,,BROWN CITY COMM SCHOOL DIST,76060,26.0227,26.0227,44.0227
Sanilac,Marion,761170,0,,DECKERVILLE COMM SCHOOL DIST,76090,21.2543,21.2543,39.2543
Sanilac,Marion,761170,0,DECKERVILLE,DECKERVILLE COMM SCHOOL DIST,76090,45.5855,45.5855,63.5855
Sanilac,Marlette,761180,0,,MARLETTE COMMUNITY SCHOOLS,76140,23.8444,23.8444,41.8444
Sanilac,Minden,761190,0,,UBLY COMMUNITY SCHOOLS,32170,27.1226,27.1226,45.1226
Sanilac,Minden,761190,0,MINDEN CITY,UBLY COMMUNITY SCHOOLS,32170,39.9306,39.9306,57.9306
Sanilac,Minden,761190,0,,DECKERVILLE COMM SCHOOL DIST,76090,22.1425,22.1425,40.1425
Sanilac,Moore,761200,0,,MARLETTE COMMUNITY SCHOOLS,76140,22.0985,22.0985,40.0985
Sanilac,Moore,761200,0,,SANDUSKY COMM SCHOOL DIST,76210,26.6686,26.6686,44.6686
Sanilac,Sanilac,761210,0,,CARSONVILLE-PORT SANILAC S/D,76070,23.2487,23.2487,40.6022
Sanilac,Sanilac,761210,0,PORT SANILAC,CARSONVILLE-PORT SANILAC S/D,76070,34.0583,34.0583,51.4118
Sanilac,Sanilac,761210,0,,CROSWELL LEXINGTON COMM SD,76080,22.1123,22.1123,40.1123
Sanilac,Speaker,761220,0,,YALE PUBLIC SCHOOLS,74130,26.4121,26.4121,44.4121
Sanilac,Speaker,761220,0,,BROWN CITY COMM SCHOOL DIST,76060,25.5753,25.5753,43.5753
Sanilac,Speaker,761220,0,MELVIN,BROWN CITY COMM SCHOOL DIST,76060,32.5753,32.5753,50.5753
Sanilac,Speaker,761220,0,,CROSWELL LEXINGTON COMM SD,76080,22.7206,22.7206,40.7206
Sanilac,Speaker,761220,0,,PECK COMMUNITY SCHOOL DIST,76180,22.3403,22.3403,40.3403
Sanilac,Washington,761230,0,,CARSONVILLE-PORT SANILAC S/D,76070,22.8084,22.8084,40.1619
Sanilac,Washington,761230,0,APPLEGATE,CARSONVILLE-PORT SANILAC S/D,76070,34.5573,34.5573,51.9108
Sanilac,Washington,761230,0,CARSONVILLE,CARSONVILLE-PORT SANILAC S/D,76070,36.4293,36.4293,53.7828
Sanilac,Washington,761230,0,,CROSWELL LEXINGTON COMM SD,76080,21.8573,21.8573,39.8573
Sanilac,Washington,761230,0,APPLEGATE,CROSWELL LEXINGTON COMM SD,76080,33.6062,33.6062,51.6062
Sanilac,Washington,761230,0,,SANDUSKY COMM SCHOOL DIST,76210,23.7647,23.7647,41.7647
Sanilac,Washington,761230,0,,TR-SANDUSKY-CROS LEX TRANS,76211,18.7647,18.7647,18.7647
Sanilac,Watertown,761240,0,,CARSONVILLE-PORT SANILAC S/D,76070,24.7736,24.7736,42.1271
Sanilac,Watertown,761240,0,,SANDUSKY COMM SCHOOL DIST,76210,25.7299,25.7299,43.7299
Sanilac,Wheatland,761250,0,,DECKERVILLE COMM SCHOOL DIST,76090,21.7359,21.7359,39.7359
Sanilac,Wheatland,761250,0,,SANDUSKY COMM SCHOOL DIST,76210,26.7460,26.7460,44.7460
Sanilac,Worth,761260,0,,CROSWELL LEXINGTON COMM SD,76080,23.5566,23.5566,41.5566
Sanilac,Brown City,762010,1,,BROWN CITY COMM SCHOOL DIST,76060,42.0010,42.0010,60.0010
Sanilac,Croswell,762020,1,,CROSWELL LEXINGTON COMM SD,76080,38.4039,38.4039,56.4039
Sanilac,Marlette,762025,1,,MARLETTE COMMUNITY SCHOOLS,76140,34.6652,34.6652,52.6652
Sanilac,Sandusky,762030,1,,SANDUSKY COMM SCHOOL DIST,76210,41.7266,41.7266,59.7266
Schoolcraft,Doyle,771010,0,,MANISTIQUE AREA SCHOOLS,77010,24.6478,24.6478,42.6478
Schoolcraft,Germfask,771020,0,,MANISTIQUE AREA SCHOOLS,77010,27.2809,27.2809,45.2809
Schoolcraft,Hiawatha,771030,0,,MUNISING PUBLIC SCHOOLS,02070,21.9066,21.9066,39.9066
Schoolcraft,Hiawatha,771030,0,,MANISTIQUE AREA SCHOOLS,77010,21.8951,21.8951,39.8951
Schoolcraft,Inwood,771040,0,,BIG BAY DE NOC SCHOOL DIST,21065,22.6167,22.6167,40.6167
Schoolcraft,Manistique,771050,0,,MANISTIQUE AREA SCHOOLS,77010,22.8484,22.8484,40.8484
Schoolcraft,Mueller,771060,0,,MANISTIQUE AREA SCHOOLS,77010,22.9531,22.9531,40.9531
Schoolcraft,Seney,771070,0,,TAHQUAMENON AREA SCHOOLS,48040,22.0972,22.0972,39.6761
Schoolcraft,Thompson,771080,0,,MANISTIQUE AREA SCHOOLS,77010,23.6567,23.6567,41.6567
Schoolcraft,Manistique,772010,1,,MANISTIQUE AREA SCHOOLS,77010,40.2827,40.2827,58.2827
Shiawassee,Antrim,781010,0,,FOWLERVILLE COMMUNITY SCHS,47030,30.9582,30.9582,48.9582
Shiawassee,Antrim,781010,0,,BYRON AREA SCHOOLS,78020,25.2180,25.2180,42.9530
Shiawassee,Antrim,781010,0,,DURAND AREA SCHOOLS,78030,30.1715,30.1715,48.1715
Shiawassee,Antrim,781010,0,,MORRICE AREA SCHOOLS,78060,29.2315,29.2315,43.8643
Shiawassee,Bennington,781020,0,,LAINGSBURG COMM SCHOOL DIST,78040,34.1506,34.1506,52.1506
Shiawassee,Bennington,781020,0,,MORRICE AREA SCHOOLS,78060,29.9906,29.9906,44.6234
Shiawassee,Bennington,781020,0,,PERRY PUBLIC SCHOOL DISTRICT,78080,31.5806,31.5806,49.4070
Shiawassee,Bennington,781020,0,,CORUNNA PUBLIC SCHOOL DIST,78100,26.6906,26.6906,44.6906
Shiawassee,Bennington,781020,0,,OWOSSO PUBLIC SCHOOLS,78110,27.6906,27.6906,45.6906
Shiawassee,Burns,781030,0,,BYRON AREA SCHOOLS,78020,25.8535,25.8535,43.5885
Shiawassee,Burns,781030,0,BYRON,BYRON AREA SCHOOLS,78020,35.1654,35.1654,52.9004
Shiawassee,Burns,781030,0,,DURAND AREA SCHOOLS,78030,30.8070,30.8070,48.8070
Shiawassee,Caledonia,781040,0,,CORUNNA PUBLIC SCHOOL DIST,78100,24.9802,24.9802,42.9802
Shiawassee,Caledonia,781040,0,,OWOSSO PUBLIC SCHOOLS,78110,25.9802,25.9802,43.9802
Shiawassee,Fairfield,781050,0,,OVID ELSIE AREA SCHOOLS,19120,30.1797,30.1797,48.1797
Shiawassee,Hazelton,781060,0,,CHESANING UNION SCHOOLS,73110,26.4867,26.4867,44.4867
Shiawassee,Hazelton,781060,0,,NEW LOTHROP AREA PUBLIC SD,78070,32.3720,32.3720,50.3720
Shiawassee,Hazelton,781060,0,NEW LOTHROP,NEW LOTHROP AREA PUBLIC SD,78070,43.3720,43.3720,61.3720
Shiawassee,Hazelton,781060,0,,CORUNNA PUBLIC SCHOOL DIST,78100,26.3450,26.3450,44.3450
Shiawassee,Hazelton,781060,0,,OWOSSO PUBLIC SCHOOLS,78110,27.3450,27.3450,45.3450
Shiawassee,Middlebury,781070,0,,OVID ELSIE AREA SCHOOLS,19120,31.5897,31.5897,49.5897
Shiawassee,Middlebury,781070,0,,OWOSSO PUBLIC SCHOOLS,78110,30.0204,30.0204,48.0204
Shiawassee,New Haven,781080,0,,CHESANING UNION SCHOOLS,73110,26.2796,27.2796,45.2796
Shiawassee,New Haven,781080,0,,CORUNNA PUBLIC SCHOOL DIST,78100,26.1379,27.1379,45.1379
Shiawassee,New Haven,781080,0,,OWOSSO PUBLIC SCHOOLS,78110,27.1379,28.1379,46.1379
Shiawassee,Owosso,781090,0,,OVID ELSIE AREA SCHOOLS,19120,29.6335,29.6335,47.6335
Shiawassee,Owosso,781090,0,,OWOSSO PUBLIC SCHOOLS,78110,28.0642,28.0642,46.0642
Shiawassee,Perry,781100,0,,MORRICE AREA SCHOOLS,78060,29.7621,29.7621,44.3949
Shiawassee,Perry,781100,0,MORRICE,MORRICE AREA SCHOOLS,78060,42.6060,42.6060,57.2388
Shiawassee,Perry,781100,0,,PERRY PUBLIC SCHOOL DISTRICT,78080,31.3521,31.3521,49.1785
Shiawassee,Rush,781110,0,,OVID ELSIE AREA SCHOOLS,19120,30.9367,30.9367,48.9367
Shiawassee,Rush,781110,0,,CHESANING UNION SCHOOLS,73110,28.5091,28.5091,46.5091
Shiawassee,Rush,781110,0,,OWOSSO PUBLIC SCHOOLS,78110,29.3674,29.3674,47.3674
Shiawassee,Sciota,781120,0,,OVID ELSIE AREA SCHOOLS,19120,28.6827,28.6827,46.6827
Shiawassee,Sciota,781120,0,,LAINGSBURG COMM SCHOOL DIST,78040,33.5734,33.5734,51.5734
Shiawassee,Sciota,781120,0,,OWOSSO PUBLIC SCHOOLS,78110,27.1134,27.1134,45.1134
Shiawassee,Shiawassee,781130,0,,DURAND AREA SCHOOLS,78030,29.2672,29.2672,47.2672
Shiawassee,Shiawassee,781130,0,BANCROFT,DURAND AREA SCHOOLS,78030,38.1773,38.1773,56.1773
Shiawassee,Shiawassee,781130,0,,MORRICE AREA SCHOOLS,78060,28.3272,28.3272,42.9600
Shiawassee,Shiawassee,781130,0,,CORUNNA PUBLIC SCHOOL DIST,78100,25.0272,25.0272,43.0272
Shiawassee,Shiawassee,781130,0,,OWOSSO PUBLIC SCHOOLS,78110,26.0272,26.0272,44.0272
Shiawassee,Venice,781140,0,,DURAND AREA SCHOOLS,78030,29.9206,29.9206,47.9206
Shiawassee,Venice,781140,0,LENNON,DURAND AREA SCHOOLS,78030,40.3429,40.3429,58.3429
Shiawassee,Venice,781140,0,,CORUNNA PUBLIC SCHOOL DIST,78100,25.6806,25.6806,43.6806
Shiawassee,Vernon,781150,0,,BYRON AREA SCHOOLS,78020,25.5748,25.5748,43.3098
Shiawassee,Vernon,781150,0,,DURAND AREA SCHOOLS,78030,30.5283,30.5283,48.5283
Shiawassee,Vernon,781150,0,,CORUNNA PUBLIC SCHOOL DIST,78100,26.2883,26.2883,44.2883
Shiawassee,Vernon,781150,0,VERNON,CORUNNA PUBLIC SCHOOL DIST,78100,36.1045,36.1045,54.1045
Shiawassee,Woodhull,781160,0,,BATH COMMUNITY SCHOOLS,19100,32.6019,32.6019,50.6019
Shiawassee,Woodhull,781160,0,,HASLETT PUBLIC SCHOOLS,33060,37.3712,37.3712,55.3712
Shiawassee,Woodhull,781160,0,,TR-HASLETT/PERRY,33061,27.1096,27.1096,27.1096
Shiawassee,Woodhull,781160,0,,TR-HASLETT FROM PERRY 90,33062,27.1096,27.1096,27.1096
Shiawassee,Woodhull,781160,0,,LAINGSBURG COMM SCHOOL DIST,78040,33.5822,33.5822,51.5822
Shiawassee,Woodhull,781160,0,,PERRY PUBLIC SCHOOL DISTRICT,78080,31.0122,31.0122,48.8386
Shiawassee,Corunna,782010,1,,CORUNNA PUBLIC SCHOOL DIST,78100,38.5534,38.5534,56.5534
Shiawassee,Durand,782020,1,,DURAND AREA SCHOOLS,78030,52.7625,52.7625,70.7625
Shiawassee,Laingsburg,782030,1,,LAINGSBURG COMM SCHOOL DIST,78040,50.1769,52.1769,70.1769
Shiawassee,Ovid,782038,1,,OVID ELSIE AREA SCHOOLS,19120,26.9648,26.9648,44.9648
